StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,A_.0,E.1,E.2,A.1_1,A.1_2,A.1_3,A.1_4,A.1_5,A.1_6,A.1_7,A.1_8,A.1_9,A.1_10,A.1_11,A.1_12,A.1_13,A.2_1,A.2.1a,A.2.1b,A.3_1,A.3_1_TEXT,A.3_1_Text_Freq,A.3_2,A.3_2_TEXT,A.3_2_TEXT_Freq,A.3_3,A.3_3_TEXT,A.3_3_TEXT_Freq,A.4,A.5,A.5_Descript_Code,A.6,A.6_a,A.7_1,A.8,A.8_1a,B.2,B.3,B.4,B.4_1,B.5,B.5_A,B.5_B,B.5_C,B.6,B.6_A,B.7,B.8_1,B.8_2,B.8_3,B.8_4,B.8_5,B.8_6,B.9__1,B.9__1_TEXT,B.9_1_TEXT_Category,B.9__2,B.9__2_TEXT,B.9_2_TEXT_Category,B.9__3,B.9__3_TEXT,B.9_3_TEXT_Category,B.10_1,B.10_2,B.10_3,B.10_4,B.10_5,B.10_6,B.10_7,B.10_8,B.10_9,B.10_10,B.11__1,B.11__1_TEXT,B.11_1_Category,B.11__2,B.11__2_TEXT,B.11_2_Category,B.11__3,B.11__3_TEXT,B.11_3_Category,B.12,B.12_A,B.12_B,C.1,C.3,C.4,C.4_16_TEXT,C.5,C.6,C.6_14_TEXT,C.7,C.8,C.8_11_TEXT,C.9,C.10,C.10_1,C.10_1_Classes,C.11,C.11_1,C.11_2,C.11_3,C.11_4,C.11_5,C.11_5_TEXT,D,filter_$,C.10_1_Classfix
2/22/2024 6:58:23,2/22/2024 7:51:49,100,3206,1,2/22/2024 7:51:50,R_5b2BJQ3VJMPrBsd,34.0544,-118.2441,EN,1,57,1,3,2,5,4,4,2,3,3,4,2,4,2,3,Public education
Because of education is important,5, ,4,Shopping （clothes）,6,5,tourist attraction,7,-99, , ,1,Tourism is underdeveloped and cannot drive the level of economic development.,15, , ,5,"Yes,It's hard to buy therapeutic drugs.",3,1,1,education access,2,"Very good, there are many books and materials.",2, , , , ,1,6,6,3,5,5,6, , , , , , , , , ,4,3,3,4,3,3,2,3,3,4,-99, , ,-99, , ,-99, , ,"Yes, I can't read in the library.", , ,1,11,13, ,14,11, ,12,10, ,5,10 years,10,2,26,1,1, , , , ,26,1,2
2/20/2024 11:47:47,2/20/2024 12:21:49,100,2041,1,2/20/2024 12:21:49,R_1sBp69ClzetKlDd,41.5837,-85.8633,EN,1,81,1,6,7,6,4,5,7,7,5,5,7,4,5,6, , , , , , ,-99, , ,-99, , ,2, , , , ,5,Seeing the healthcare workers' dedication has been a source of inspiration for me., ,1,1,Digital Literacy Training,2,I felt more confident navigating the digital world after the library's helpful digital literacy classes.,2,3, , , ,1,5,7,7,4,4,5, , , , , , , , , ,3,4,3,4,3,3,3,4,3,4,-99, , ,-99, , ,-99, , ,"Libraries redefined their role as educational hubs, providing virtual learning resources and support for students navigating the challenges of remote education.", , ,1,11,12, ,12,8, ,12,5, ,5,10 years,10,2,26,1, , , , , ,26,1,2
2/20/2024 14:09:50,2/20/2024 14:35:38,100,1548,1,2/20/2024 14:35:39,R_129fCbXTJJVuSoh,39.1215,-86.5784,EN,1,85,1,4,7,7,7,5,4,5,4,5,4,6,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,5,Financial struggles have been a common theme in my community due to job losses and economic uncertainties.,4,1,1,Homework Help,2,The community workshop on sustainable living inspired me to start my own backyard garden.,2,5, , , ,1,5,4,4,7,6,4, , , , , , , , , ,4,3,4,3,4,4,3,3,3,4,-99, , ,-99, , ,-99, , ,"Libraries played a role in mental health support, offering resources and programs to help individuals cope with the stress and uncertainty of the times.", , ,1,13,12, ,14,11, ,12,4, ,5,10 years,10,2,26, ,1, ,1, , ,26,1,2
2/20/2024 14:38:32,2/20/2024 15:06:55,100,1702,1,2/20/2024 15:06:56,R_5YpYbvymHChQxvb,38.455,-85.6608,EN,1,82,1,7,4,6,4,6,6,5,6,7,6,5,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,7,The pandemic has significantly affected me. I've had to adapt to remote work and face the challenges of social isolation.,1,1,1,Literacy Programs,2,Attending the library's technology workshop greatly improved my computer skills.,2,3, , , ,1,5,6,5,4,6,7, , , , , , , , , ,4,4,3,4,3,3,4,4,4,3,-99, , ,-99, , ,-99, , ,"The pandemic has highlighted the crucial role of public libraries as community hubs, offering information on health and safety measures.", , ,1,11,12, ,14,11, ,12,4, ,5,10 years,10,2,26,1,1,1,1, , ,26,1,2
2/20/2024 15:14:57,2/20/2024 15:44:46,100,1788,1,2/20/2024 15:44:46,R_1KwpTps208epFEd,40.171,-85.378,EN,1,92,1,4,5,6,4,5,6,6,7,6,7,7,7,4, , , , , , ,-99, , ,-99, , ,2, , , , ,5,The pandemic has been tough for everyone; my family and I had to adjust to a new normal of remote work and schooling.,1,1,1,Literacy Programs,2,The library's job search assistance was invaluable in helping me secure my dream job.,2,6, , , ,1,5,4,6,4,6,6, , , , , , , , , ,3,3,3,4,4,4,3,3,4,3,-99, , ,-99, , ,-99, , ,"The pandemic has emphasized the crucial role of public libraries as community hubs, offering valuable resources and information during uncertain times.", , ,1,12,12, ,13,8, ,12,4, ,5,10 years,10,2,26, ,1, ,1, , ,26,1,2
2/24/2024 13:46:25,2/24/2024 14:08:16,100,1310,1,2/24/2024 14:08:16,R_3BlIIjPY5cSIpDd,36.129,-115.2765,EN,1,99,1,6,7,7,6,7,1,4,6,5,6,6,6,5,Financial struggles Generational poverty leads to a myriad of social and educational problems,2,4,7,Public safety police shortage leads to revolving door in the legal system with many poorly educated and dangerous people residing in the community,0,7,educational system moves students along leaving them unprepared and academic achievement across all schools are below state average,0,7,declining population also leads to lack of medical professionals to serve public leading to inadequate health care,0,1,victim of a crime committed on my property resulting in 6000.00 damage with no accountability assessed to the individual that committed it,1,I wrote the Chief of Police and City Prosecutor to voice my concerns which resulted in no difference,5,1,no,8,1,1,I support the literacy enhancements directed toward students,2, , , , , , ,1,7,6,1,7,7,3,7,improve computer and reading literacy, , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , , , , ,1,15,12, ,17,11, ,14,4, ,5, , , ,26,1, ,1, , , ,26,1, 
2/26/2024 10:29:33,2/26/2024 11:23:07,100,3213,1,2/26/2024 11:23:08,R_51n4n9X7wHEl81I,41.7415,-87.5962,EN,1,57,1,4,3,4,7,4,3,4,2,6,6,1,6,6,Inadequate housing supply Most people are now facing a situation of inadequate housing supply especially in urban areas and densely populated areas which has led to an increase in housing rents and house prices making housing affordable for many families,4,1,1, , ,1, , ,1, , ,2, , , , ,5,"The pandemic has had a major impact on the education system, with schools forced to turn to distance learning, which poses challenges for students, families and educators alike.
Our community provides us with digital learning resources, technical support, tutoring and other services to support students and families with the challenges of distance learning.",6,1,1,"My use of children's story time, summer reading programs, youth clubs, learning activities, etc. at the community library, designed to promote reading interest and learning achievement, has been very helpful to our children",3,"Children and Youth Services provide a colorful, engaging and fun experience in the library, designed to stimulate their learning, creativity and social skills, and provide useful support and guidance for their growth and development. These services not only enrich the children's learning life, but also promote the cultural and educational development of the community.", , , , , ,1,4,6,4,5,7,2,7,Services for the disabled, ,3,Cultural and community events, ,6,Loan service, ,4,3,4,4,2,3,4,4,2,2,4,none, ,4,none, ,4,none, ,"The COVID-19 pandemic has had a certain impact on the role of public libraries, but libraries still strive to maintain service continuity and adapt to the challenges brought by the epidemic, and continue to provide services to the community through digital services, information transmission, distance learning support and other means. It's still good for us", , ,1,11,12, ,17,12, ,12,4, ,5,Three years,3,1,26,1,1, , , , ,26,1,1
3/4/2024 21:00:55,3/4/2024 21:10:48,100,593,1,3/4/2024 21:10:49,R_1GkUOBu1375mR5x,39.6378,-86.3112,EN,1,4,1,6,4,5,6,4,5,6,5,7,5,6,5,6,Mental health,9, ,5, , ,4, , ,6, , ,2, , , , ,4,yes, ,1,1,Social connection,3,right,2, , , , ,1,5,6,5,6,5,6,4, , ,4, , ,4, , ,3,2,3,2,3,3,2,3,3,3,3, , ,3, , ,2, , ,yes, , ,1,11,13, ,16,10, ,12,4, ,5,Ten years,10,2,26, , , , , , ,26,1,2
2/21/2024 12:04:09,2/21/2024 12:38:40,100,2070,1,2/21/2024 12:38:40,R_5CZuHUo5E5C15zL,40.4444,-86.9256,EN,1,98,1,2,3,2,2,1,1,3,4,4,2,2,2,3, , , , , , ,-99, , ,-99, , ,2, , , , ,4,"I've seen an increased sense of community responsibility, with people volunteering to help those in need.",1,1,1,Art and Creativity,3,Participating in a writing group at the library sparked my creativity and passion for storytelling.,2,4, , , ,1,5,7,6,6,7,5, , , , , , , , , ,4,4,4,4,3,4,4,3,3,3,-99, , ,-99, , ,-99, , ,"Public libraries have become distribution points for community resources, such as food and hygiene products, during times of crisis.", , ,1,12,12, ,13,9, ,12,6, ,5,9 years,9,2,26,1,1, , , , ,26,1,2
2/20/2024 11:46:57,2/20/2024 12:20:59,100,2041,1,2/20/2024 12:20:59,R_1QMzcDC4g3gldEG,39.4815,-86.0615,EN,1,70,1,5,6,4,7,5,6,5,7,5,4,6,5,4, , , , , , ,-99, , ,-99, , ,2, , , , ,4,The vaccination process gave me hope for a return to some sense of normalcy.,3,1,1,Children's Storytime,3,My kids love the weekly storytime sessions; it has kindled their love for books.,2,5, , , ,1,5,4,6,7,5,5, , , , , , , , , ,4,3,3,4,3,4,4,4,4,3,-99, , ,-99, , ,-99, , ,"Libraries redefined their role by becoming distribution hubs for essential items, like masks, hand sanitizers, and even vaccines, demonstrating adaptability.", , ,1,12,12, ,14,8, ,12,5, ,5,8 years,8,2,26, ,1,1,1, , ,26,1,2
2/20/2024 15:17:13,2/20/2024 15:45:44,100,1711,1,2/20/2024 15:45:45,R_7f1OuT0gcRA31EJ,41.4711,-87.0898,EN,1,62,1,7,6,7,7,5,6,7,7,4,4,7,7,4, , , , , , ,-99, , ,-99, , ,2, , , , ,4,The vaccination rollout brought a sense of hope and optimism to our community as we worked towards a safer future.,3,1,1,Art and Creativity Programs,3,I feel more connected to my community after participating in various library-supported initiatives.,2,1, , , ,1,4,4,5,4,5,6, , , , , , , , , ,4,4,4,3,3,4,3,4,4,4,-99, , ,-99, , ,-99, , ,"The challenges posed by the pandemic highlighted the resilience and adaptability of public libraries, reinforcing their importance as anchors for communities navigating uncertain times.", , ,1,11,12, ,13,10, ,12,4, ,5,7 years,7,2,26,1,1,1, , , ,26,1,2
2/21/2024 12:03:20,2/21/2024 12:31:30,100,1690,1,2/21/2024 12:31:31,R_1GeOMNoiZPmOWju,41.6538,-86.1631,EN,1,71,1,2,3,3,2,1,4,2,3,4,1,3,4,1, , , , , , ,-99, , ,-99, , ,2, , , , ,7,The pandemic has highlighted the importance of accessible healthcare and the need for stronger public health infrastructure.,3,1,1,Children's Services,3,My child's reading skills improved through the library's reading programs and storytime sessions.,2,5, , , ,1,6,7,6,6,6,7, , , , , , , , , ,4,4,3,3,3,3,4,3,3,3,-99, , ,-99, , ,-99, , ,The need for remote access to educational resources has reinforced the importance of libraries in supporting lifelong learning., , ,1,11,12, ,13,11, ,12,5, ,5,7 years,7,2,26,1,1,1,1, , ,26,1,2
2/21/2024 12:03:51,2/21/2024 12:34:25,100,1833,1,2/21/2024 12:34:25,R_5aLsVXfCBUkDHr3,40.7494,-86.0686,EN,1,77,1,3,4,3,3,3,3,4,1,3,3,1,3,3, , , , , , ,-99, , ,-99, , ,2, , , , ,4,The pandemic has prompted a reevaluation of personal priorities and a focus on what truly matters in life., ,1,1,Parenting Support,3,The parenting workshops at the library provided valuable insights and tips.,2,5, , , ,1,6,7,7,7,6,4, , , , , , , , , ,3,4,4,3,3,3,3,4,3,4,-99, , ,-99, , ,-99, , ,The increased use of digital resources during the pandemic has reinforced the importance of libraries in curating and organizing online content., , ,1,11,12, ,13,9, ,12,4, ,5,7 years,7,2,26,1,1, , , , ,26,1,2
2/24/2024 15:47:25,2/24/2024 16:03:32,100,967,1,2/24/2024 16:03:33,R_6DrQn8Jd6UJW4Tv,39.6421,-85.1439,EN,1,62,1,5,7,4,3,3,2,3,5,7,5,4,5,5,Mental health issues because we have so many substance abusers that need help locally,9,2, , , ,-99, , ,-99, , ,2, , , , ,3,I think COVID has contributed to isolating certain factors of the community but it has not impacted me,8,1,1,I regularly attend library classes such as crafts cooking and book clubs,3,I use the classes as a connection time with people in my community 
I greatly enjoy these classes and attend 5-6 a month,2,2, , , ,1,5,4,5,7,7,7, , , , , , , , , ,4,4,4,4,4,3,4,4,3,4,-99, , ,-99, , ,-99, , ,No, , ,1,15,13, ,17,14,Retired teachers,14,4, ,5,66 years,66,5,26, ,1,1, , , ,26,1,10
2/21/2024 12:48:09,2/21/2024 13:26:21,100,2291,1,2/21/2024 13:26:22,R_71vnBx7CYgV3XcJ,40.1137,-85.7235,EN,1,92,1,3,4,4,1,3,3,2,2,4,1,1,2,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6,I miss the sense of normalcy and worry about when things will get back to how they were., ,1,1,Parenting Support,3,I found valuable information on homelessness support services at the library during a difficult time.,2,6, , , ,1,6,7,4,6,5,4, , , , , , , , , ,3,4,3,3,4,3,4,3,3,4,-99, , ,-99, , ,-99, , ,"Public libraries have become advocates for digital literacy, offering training programs to help individuals navigate online platforms for work, education, and communication.", , ,1,11,12, ,12,9, ,12,6, ,5,6 years,6,2,26,1,1, , , , ,26,1,2
2/20/2024 14:40:30,2/20/2024 15:05:57,100,1526,1,2/20/2024 15:05:57,R_6I3jMLSKSxuTTpw,41.0513,-85.1066,EN,1,85,1,6,4,4,5,7,6,7,6,4,7,6,7,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6,Some individuals in my community have faced housing and food insecurity due to economic challenges brought about by the pandemic.,2,1,1,Art and Creativity Workshops,3,Attending adult education classes at the library has been a fulfilling and enriching experience.,2,3, , , ,1,4,6,4,6,5,5, , , , , , , , , ,4,4,4,3,3,3,3,4,4,4,-99, , ,-99, , ,-99, , ,"Libraries have adapted their spaces to meet changing needs, such as providing access to technology for remote work and learning.", , ,1,12,12, ,14,9, ,12,4, ,5,5 years,5,1,26,1,1,1, , , ,26,1,1
2/22/2024 13:27:35,2/22/2024 14:04:56,100,2240,1,2/22/2024 14:04:57,R_3SdzLKL9YNpuqZ1,39.7661,-86.1735,EN,1,56,1,2,2,2,2,1,2,4,3,4,2,2,2,1,Mental Health Issues

Teen suicide,9, , , , ,-99, , ,-99, , ,2, , , , ,6,Covid took the lives of some community members and friends.
Shutting down schools was detrimental to our students,3,1,1,Exercise class at the library.
Attended informative presentation about Medicare options.
Attended informative presentation about planning for funeral.,3,The exercise class is good physically and good social time. Very glad the library lets us use their facility.
The information about Medicare choices was quite helpful.,2,5, , , ,1,6,4,5,7,7,7, , , , , , , , , ,4,4,4,4,4,4,4,4,3,4,-99, , ,-99, , ,-99, , ,No, , ,1,16,13, ,15,14,Retired - pension and social security,14,4, ,5,49 years,49,5,26,1,1, , , , ,26,1,10
3/4/2024 18:55:27,3/4/2024 19:13:49,100,1101,1,3/4/2024 19:13:49,R_1rHOfmm3prf2YJS,41.0492,-85.304,EN,1,81,1,6,5,6,6,7,6,5,6,7,6,6,7,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1,children's services,3,great satisfaction,2, , , , ,1,7,7,6,7,7,6, , , , , , , , , ,4,4,3,4,4,3,4,4,3,4,-99, , ,-99, , ,-99, , ,No, , ,1,13,12, ,12,11, ,12,4, ,5,45,45,5,26, , , ,1, , ,26,1,9
2/25/2024 13:31:23,2/25/2024 13:53:46,100,1343,1,2/25/2024 13:53:46,R_71wLeZpoRmY8wNz,37.9606,-87.5333,EN,1,77,1,3,2,1,4,6,5,5,3,5,5,7,4,5,Social connections are very important to me,11,4, , , ,-99, , ,-99, , ,2, , , , ,5,I expect the community to provide elderly care and support services,2,1,1,Reading promotion activities,3,Right on,2, , , , ,1,4,6,5,3,4,3, , , , , , , , , ,3,4,3,2,3,1,3,2,2,3,-99, , ,-99, , ,-99, , ,I expect public libraries to provide support and resources for young people to help me develop my skills and interests, , ,1,12,13, ,13,9, ,12,4, ,5,43,43,5,26,1,1, , , , ,26,1,9
2/28/2024 15:38:52,2/28/2024 15:41:04,100,131,1,2/28/2024 15:41:04,R_5iWorl4aoJXwcgn,39.6804,-86.1306,EN,1,63,1,4,5,3,4,6,4,5,3,4,2,3,5,4,Public schools usually have a variety of extracurricular activities that help children discover their interests and develop their talents,5, , , , ,-99, , ,-99, , ,2, , , , ,6,Increased demand for rapid testing and diagnostics.,3,1,1,Educated on improving life quality through healthy eating and exercise.,3,"Using various forms such as graphics, images, and videos to answer questions may enhance my experience.",1, ,1, , ,1,4,5,3,6,4,5, , , , , , , , , ,3,4,3,3,2,3,2,4,3,2,-99, , ,-99, , ,-99, , ," I hope public libraries can organize more online cultural events, allowing people to gain knowledge without leaving their homes.", , ,1,14,13, ,17,10, ,12,4, ,5,40 years,40,5,26,1,1,1, , , ,26,1,8
2/26/2024 11:41:03,2/26/2024 11:58:33,100,1050,1,2/26/2024 11:58:34,R_5EfRKhV4cuJkQC5,40.5025,-86.1462,EN,1,56,1,2,4,3,5,1,3,2,3,5,4,4,5,4, , , , ,Transportation,0,5,Mental health, ,-99,Day care for children and older adults,0,2, , , , ,3,Children are behind in school,6,1,1,Painting class
Excersize class
Book club,3,Painting is a wonderful outlet 
Excersize keeps me going 
Book club amazes me on new books
I love our library and the variety of programs available. Best I have ever been connected to.,2,5, , , ,1,6,3,6,5,6,4, , , , , , , , , ,3,4,4,4,4,3,3,4,3,3,-99, , ,-99, , ,-99, , ,.no, , ,1,15,13, ,17,14,Retired teacher,14,4, ,5,40 years,40,5,26,1,1,1, , , ,26,1,8
2/20/2024 14:09:29,2/20/2024 14:37:07,100,1657,1,2/20/2024 14:37:07,R_5PkjcPyNoDrG09i,38.3015,-85.7469,EN,1,94,1,5,6,6,7,5,7,7,5,4,4,7,7,5, , , , , , ,-99, , ,-99, , ,2, , , , ,5,"Education has been greatly impacted, with students, parents, and educators adapting to new forms of learning.",6,1,1,Book Clubs,3,I appreciate the library's commitment to preserving our community's rich history.,2,1, , , ,1,4,5,6,6,7,5, , , , , , , , , ,3,3,3,3,3,4,4,4,4,4,-99, , ,-99, , ,-99, , ,"In response to the economic impact of the pandemic, libraries offered career assistance, resume workshops, and job search resources to help individuals navigate the job market.", , ,1,13,12, ,14,9, ,12,5, ,5,4 years,4,1,26,1,1,1,1, , ,26,1,1
2/24/2024 15:10:34,2/24/2024 15:20:23,100,589,1,2/24/2024 15:20:24,R_6lohPs2PHvbQv6x,40.7157,-74,EN,1,57,1,7,5,6,5,6,4,5,7,5,5,5,4,4,Security
Health care,8, , ,Food, ,5,Housing,0,5,Transportation,0,2, , , , ,3,"Yes, my finance has drastically decline",4,1,2, ,3, , , , ,I really don't know how to access it.,3,1,5,4,5,6,6,6, ,No, , ,No, , ,No, ,4,4,4,4,4,4,4,4,4,4,-99,Information distribution, ,4,Health care amenities, ,4, , ,"I guess so, the pandemic is a general problem and I think it affects the whole economy of the state and country at large", , ,2,11,13, ,12,9, ,13,8, ,5,4,4,1,26,1,1, ,1, , ,26,1,1
2/25/2024 13:31:22,2/25/2024 13:53:42,100,1339,1,2/25/2024 13:53:42,R_7GxZqnHt6HcZlbk,37.751,-97.822,EN,1,82,1,4,2,5,7,4,5,2,3,4,3,5,4,3,The housing problem is very important,4,4, , , ,-99, , ,-99, , ,2, , , , ,2,I want the community to build online community forums or platforms,7,1,1,Reading events and competitions,3,As good as gold,2, , , , ,1,5,1,4,3,5,5, , , , , , , , , ,1,3,2,3,1,2,2,3,1,3,-99, , ,-99, , ,-99, , ,I hope that public libraries will provide environmental education resources to encourage environmental awareness and sustainable behavior, , ,1,12,13, ,16,11, ,13,5, ,5,39,39,5,26,1,1, ,1, , ,26,1,8
2/27/2024 12:12:14,2/27/2024 12:27:34,100,919,1,2/27/2024 12:27:34,R_3xEpqbxCjUpDHSd,37.9318,-87.6602,EN,1,66,1,3,6,6,5,5,7,6,3,4,3,2,5,3,I really need the community to help me deal with the extreme weather in my community,6, , , , ,-99, , ,-99, , ,2, , , , ,5,My biggest need during the COVID-19 pandemic is that I want my community to have access to vaccines,3,1,1,Hold literary activities,3,I used the experience very well,2, , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,3,2,3,1,1,2,1,2,3,-99, , ,-99, , ,-99, , ,I hope the library can offer some online courses and e-books and other online resources so that I can study without leaving home, , ,1,12,12, ,13,10, ,12,4, ,5,38,38,5,26,1,1,1, , , ,26,1,8
2/25/2024 10:26:48,2/25/2024 10:43:57,100,1029,1,2/25/2024 10:43:58,R_656CmtkNN3GQO1r,39.6648,-85.9939,EN,1,62,1,5,3,4,2,7,5,5,7,4,3,4,5,4,I expect my community to be able to provide good health care,8,4, , , ,-99, , ,1, , ,2, , , , ,3,The community offers online fitness classes and exercise resources to help us stay healthy and active at home,7,1,1,My library offers a healthy lifestyle very well,3,I use it very comfortably,2, , , , ,1,3,5,3,2,6,4, , , , , , , , , ,2,3,4,4,2,3,1,2,2,1,-99, , ,-99, , ,-99, , ,"I want the public library to become an important hub of community connection, facilitating communication and cooperation among our owners", , ,1,12,13, ,17,12, ,12,5, ,5,38,38,5,26,1,1, ,1, , ,26,1,8
2/25/2024 10:45:23,2/25/2024 11:04:33,100,1149,1,2/25/2024 11:04:33,R_77tgbkpCBkodaXT,37.9606,-87.5333,EN,1,59,1,2,7,4,6,5,3,5,4,4,2,5,6,5,Finance is what everyone needs I think this is the most important,2,4, , , ,-99, , ,-99, , ,2, , , , ,5,The outbreak has affected me very much and I want to set up an emergency aid program to provide financial and material support to the affected residents.,1,1,1,I joined the community book club. It was fun,3,It was fun. I was very happy,2, , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,4,2,3,3,1,3,2,1,2,-99, , ,-99, , ,-99, , ,I want the library to provide resources and programs on different cultures and worldviews to promote understanding and respect for cultural diversity, , ,1,12,13, ,14,9, ,12,4, ,5,37,37,5,26,1,1,1,1, , ,26,1,8
2/25/2024 10:26:47,2/25/2024 10:43:59,100,1031,1,2/25/2024 10:43:59,R_67LKIggc7s61w5P,41.4934,-87.3548,EN,1,64,1,5,2,4,3,1,4,1,3,3,6,3,3,1,Transportation is important and I want my community to manage transportation,10,4, , , ,-99, , ,1, , ,2, , , , ,7,I hope the community can provide job opportunities information and vocational training to help some residents cope with unemployment and financial difficulties,4,1,1,I got a lot of benefits from volunteering,3,right,2, , , , ,1,1,6,3,4,5,3, , , , , , , , , ,4,3,4,1,2,2,1,4,2,3,-99, , ,-99, , ,-99, , ,I expect public libraries to offer virtual Tours and exhibitions that enable us to appreciate works of art and culture., , ,1,12,13, ,16,9, , ,4, ,5,36,36,5,26,1,1,1,1, , ,26,1,8
3/1/2024 17:58:13,3/1/2024 18:17:28,100,1154,1,3/1/2024 18:17:28,R_3nHnuVPKDfkW7uA,39.7963,-86.2948,EN,1,67,1,5,5,4,6,3,3,4,5,5,4,3,3,3,Housing issues   Our county has a small number of houses available to purchase   The houses that are available are priced much higher than most in the county can afford   There are also very few rentals properties that are priced reasonably and are safe no mold   no structure issues working heat etc,4,1, , , ,-99, , ,-99, , ,1,Yes substance abuse support,9,Group therapy,1,4,Yes significant decline in doctors and ability to make appointments in a timely manner,3,1,1,After school clubs childrens activities adult book clubs,3,Very satisfied provided a fun and free activity for family,2,5, , , ,1,6,6,4,5,7,6, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,Public libraries became a central spot to connect with varies social service needs and opportunities, , ,1,11,13, ,16,11, ,12,4, ,5,34 years,34,7,26,1,1, , , , ,26,1,7
2/25/2024 9:21:56,2/25/2024 9:41:12,100,1155,1,2/25/2024 9:41:12,R_55Fu9jL8TCPI95d,39.9714,-86.1295,EN,1,65,1,4,2,7,2,6,4,1,6,5,4,3,5,3,Food is very important and food is very important especially in a pandemic,3,4, , , ,-99, , ,-99, , ,2, , , , ,6,My community does a lot of sanitizing and cleaning during the COVID-19 pandemic,5,1,1,My library offers a lot of services for children that help me a lot,3,The experience was especially good and helped me a great deal,2, , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,2,1,3,3,2,3,4,2,2,3,-99, , ,-99, , ,-99, , ,I hope to be able to provide some information resources, , ,1,11,13, ,14,9, ,12,4, ,5,33,33,7,26,1,1, , , , ,26,1,7
2/25/2024 9:21:56,2/25/2024 9:41:12,100,1155,1,2/25/2024 9:41:12,R_1TFzbw0g9jcOJQB,41.6868,-81.3399,EN,1,58,1,2,5,4,3,5,4,3,3,6,5,3,4,4,There are a lot of people suffering from psychological problems during the COVID pandemic so this is very important right now,9,2, , , ,-99, , ,-99, , ,2, , , , ,4,The pandemic affects everyone and I hope that my community can provide guidance to residents so that they can guide social distancing, ,1,1,The library provides a reading club for teenagers very well,3,My children are very happy,2,5, , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,3,4,3,1,2,3,2,2,3,-99, , ,-99, , ,-99, , ,It affects me very much. I hope there is a child service to help me with my children, , ,1,11,13, ,16,12, ,12,5, ,5,32,32,7,26,1,1, , , , ,26,1,7
2/25/2024 11:52:58,2/25/2024 12:13:02,100,1204,1,2/25/2024 12:13:02,R_3mKlwCeHLPu6n80,39.8335,-84.8983,EN,1,61,1,3,1,4,6,2,5,5,7,4,5,3,5,3,Health care because health is important,8,4, , , ,-99, , ,-99, , ,2, , , , ,6,I felt that a community volunteer training program could be developed to provide the necessary skills and knowledge to support the expansion of community service.,1,1,1,Youth activity,3,I like it very much.,2, , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,4,2,2,1,3,4,3,1,4,2,-99, , ,-99, , ,-99, , ,"I want public libraries to reflect the cultural diversity of the community, offering a wide range of books and resources from different cultural backgrounds.", , ,1,11,13, ,14,11, ,12,5, ,5,32,32,7,26,1,1, , , , ,26,1,7
3/2/2024 17:15:27,3/2/2024 17:52:36,100,2228,1,3/2/2024 17:52:36,R_1Eb3mwuglOs5Oos,40.4566,-85.3733,EN,1,67,1,7,4,5,4,6,4,4,6,4,2,3,4,2, , , ,5,Transparency 
Other than the town hall meetings there’s no easy way to get information about what’s going on throughout our town. Even with the construction I wish there was more information on dates and times,4,-99,Community get together. Even though we’re a small town small events could bring the town together, ,-99, , ,1,I live in the Main Street with all this construction and my utilities have been effected and access leaving or getting to my house has been horrible. There was a meeting on details but the information was only listed in a Facebook page. Better details would make things easier, ,Reading the meetings the town hall post are okay but maybe a live feed would be easier., ,4,I don’t think covid has personality impacted my family,8,1,1,The library offers story time and a wiggles and giggles class for children interaction. My children love going there weekly/daily. The stuff are so welcoming and helpful. Not only providing activities for the kids but offer computers and printers for those in our community. During they summer they have a reading program to keep the community involved and kids engaged while out of school. Honestly the library is the highlight of the community for my family.,3,Highest level of satisfaction with the library and don’t really have much for suggestion. Only suggestion would be for there to be more room or activities.,2, ,2, , ,3,4,6,4,4,6,6,4, , , , , , , , ,4,4,4,4,4,2,3,4,2,4,-99, , ,-99, , ,-99, , ,No I’ve just recently got involved about two years ago and it hasn’t impacted my experience, , ,1,11,13, ,15,11, ,16,10, ,5,3 years,3,1,26, ,1,1, , , ,26,1,1
